timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707551933638,207,"breed/pages/labrador-6,326",200,OK,Stress test 3-12,text,true,,131253,1317,5,5,https://supertails.com/pages/labrador,159,0,0
1707551933564,316,"vet/payments/config-6,717",200,OK,Stress test 3-11,text,true,,2521,1328,5,5,https://supertails.com/payments/config?currency=INR&country=IN,316,0,0
1707551933847,215,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-12,text,true,,144025,1322,4,4,https://supertails.com/pages/consult-a-vet,168,0,0
1707551933805,319,"breed/pages/labrador-6,326",200,OK,Stress test 3-14,text,true,,130792,1317,4,4,https://supertails.com/pages/labrador,309,0,0
1707551933769,435,"vet/payments/config-6,717",200,OK,Stress test 3-13,text,true,,2526,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,435,0,0
1707551933775,444,"home/-5,696",200,OK,Stress test 3-15,text,true,,170579,722,4,4,https://supertails.com/,431,0,173
1707551934064,243,"vet/products/instant-consult-6,631",200,OK,Stress test 3-12,text,true,,207979,1346,4,4,https://supertails.com/products/instant-consult,161,0,0
1707551934207,234,"home/-5,696",200,OK,Stress test 3-13,text,true,,170978,722,4,4,https://supertails.com/,154,0,0
1707551934127,330,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-14,text,true,,143785,1322,4,4,https://supertails.com/pages/consult-a-vet,317,0,0
1707551934220,257,"home/pages/search-results-1-5,813",200,OK,Stress test 3-15,text,true,,121501,1371,4,4,https://supertails.com/pages/search-results-1?q=pedigree,251,0,0
1707551934309,314,"vet/payments/config-6,717",200,OK,Stress test 3-12,text,true,,2522,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,314,0,0
1707551934444,194,"home/pages/search-results-1-5,813",200,OK,Stress test 3-13,text,true,,121897,1374,3,3,https://supertails.com/pages/search-results-1?q=royalcannon,154,0,0
1707551934478,214,"home/pages/cat-products-5,814",200,OK,Stress test 3-15,text,true,,148004,1321,3,3,https://supertails.com/pages/cat-products,181,0,0
1707551934458,378,"vet/products/instant-consult-6,631",200,OK,Stress test 3-14,text,true,,207199,1346,3,3,https://supertails.com/products/instant-consult,316,0,0
1707551934640,220,"home/pages/cat-products-5,814",200,OK,Stress test 3-13,text,true,,148426,1321,3,3,https://supertails.com/pages/cat-products,173,0,0
1707551934694,229,"breed/pages/labrador-6,326",200,OK,Stress test 3-15,text,true,,130684,1317,3,3,https://supertails.com/pages/labrador,220,0,0
1707551934862,173,"breed/pages/labrador-6,326",200,OK,Stress test 3-13,text,true,,131310,1317,4,4,https://supertails.com/pages/labrador,160,0,0
1707551934925,229,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-15,text,true,,143933,1322,4,4,https://supertails.com/pages/consult-a-vet,220,0,0
1707551934838,330,"vet/payments/config-6,717",200,OK,Stress test 3-14,text,true,,2515,1328,4,4,https://supertails.com/payments/config?currency=INR&country=IN,330,0,0
1707551935156,151,"vet/products/instant-consult-6,631",200,OK,Stress test 3-15,text,true,,207071,1346,4,4,https://supertails.com/products/instant-consult,134,0,0
1707551935037,279,"vet/pages/consult-a-vet-6,483",200,OK,Stress test 3-13,text,true,,144226,1322,4,4,https://supertails.com/pages/consult-a-vet,230,0,0
1707551935023,466,"home/-5,696",200,OK,Stress test 3-16,text,true,,170748,722,4,4,https://supertails.com/,358,0,88
1707551935317,207,"vet/products/instant-consult-6,631",200,OK,Stress test 3-13,text,true,,207896,1346,4,4,https://supertails.com/products/instant-consult,125,0,0
